project_id,slug,forked_from,fork,is_fork,license,default_branch,language,created_at,updated_at,num_core,num_commit,num_committer,num_commit_total,num_committer_total,num_star_GHT,num_star_GH,num_download,reverse_dependency_count,first_commit_date,age,num_issue,num_issue_total,num_closed,num_closed_total,num_external,num_external_total,num_pr,num_pr_total,project_type,size,size_GH,earning_last9months,total_earning,tip4commit,salt,flattr,patreon,paypal,bountysource,tidelift,kickstarter,opencollective,liberapay,tip4commit_sha,tip4commit_date,tip4commit_url,salt_sha,salt_date,salt_url,flattr_sha,flattr_date,flattr_url,patreon_sha,patreon_date,patreon_url,paypal_sha,paypal_date,paypal_url,bountysource_sha,bountysource_date,bountysource_url,tidelift_sha,tidelift_date,tidelift_url,kickstarter_sha,kickstarter_date,kickstarter_url,opencollective_sha,opencollective_date,opencollective_url,liberapay_sha,liberapay_date,liberapay_url
21202804,dashed/shallowequal,,10,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-06-12T13:48:04Z,2019-07-05T12:27:56Z,3,90,5,174,5,63,124,135345823,699,6/12/2015 12:01,1487.0,4,13,3,12,0,4,13,18,USR,4577912,1003,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33032100,sindresorhus/ora,,185,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2016-03-03T18:17:16Z,2019-07-09T10:08:42Z,3,20,8,93,33,2587,4988,135332438,5673,3/3/2016 18:17,1222.0,13,62,12,54,13,60,15,54,USR,1242759,613,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72045135,jsdom/domexception,,1,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-08-14T03:04:01Z,2019-06-30T23:50:09Z,1,0,0,9,1,3,6,135266705,51,8/14/2017 3:12,694.0,0,2,0,2,0,2,0,0,ORG,184180,25,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31076740,eknkc/request-promise,,0,False,,master,JavaScript,2016-01-18T20:32:37Z,2016-01-18T20:32:53Z,2,0,0,18,3,0,0,135181246,5147,1/17/2016 22:47,1268.0,0,0,0,0,0,0,0,34,USR,40372,10,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66457922,supercycle91/request-promise,,0,False,"{'spdx_id': 'GPL-3.0', 'node_id': 'MDc6TGljZW5zZTk=', 'name': 'GNU General Public License v3.0', 'key': 'gpl-3.0', 'url': 'https://api.github.com/licenses/gpl-3.0'}",master,JavaScript,2017-06-05T17:14:10Z,2017-11-10T19:16:08Z,1,0,0,6,1,1,1,135181246,5147,6/5/2017 17:14,763.0,1,1,1,1,1,1,0,0,USR,90581,17,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578402,visionmedia/css-parse,,48,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2012-07-18T23:48:23Z,2019-05-27T16:08:12Z,2,0,0,185,4,70,304,135022413,216,3/18/2013 15:06,2303.0,0,26,0,22,0,21,0,24,USR,286085,1158,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7156513,reworkcss/css-parse,,48,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2012-07-18T23:48:23Z,2019-05-27T16:08:12Z,5,0,0,185,9,107,304,135022413,216,5/21/2013 21:03,2239.0,0,18,0,18,0,10,0,20,ORG,298817,1158,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6406050,JoshGlazebrook/smart-buffer,,9,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2013-11-03T09:24:08Z,2019-06-21T13:59:43Z,1,2,1,87,6,19,46,134241171,34,11/3/2013 7:35,2074.0,4,14,3,12,4,14,1,9,USR,560923,202,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60423845,gulp-sourcemaps/gulp-sourcemaps,,121,False,"{'spdx_id': 'ISC', 'node_id': 'MDc6TGljZW5zZTEw', 'name': 'ISC License', 'key': 'isc', 'url': 'https://api.github.com/licenses/isc'}",master,JavaScript,2014-03-02T18:13:08Z,2019-07-03T12:47:59Z,2,12,2,260,2,221,1032,133555481,1729,3/23/2017 23:38,837.0,15,79,18,64,12,71,3,16,ORG,501663,257,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43799702,LinusU/buffer-alloc,,3,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2016-08-18T18:47:26Z,2018-12-31T10:34:32Z,1,1,0,15,1,7,10,133033691,36,8/18/2016 18:46,1054.0,1,2,0,1,1,2,0,2,USR,40061,14,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25809875,kyldvs/ast-types-flow,,2,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-09-12T23:20:56Z,2018-12-15T07:33:21Z,1,2,1,24,1,12,16,132964203,16,9/12/2015 21:20,1395.0,2,2,0,0,2,2,1,1,USR,213895,40,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47853943,Riim/babel-plugin-transform-decorators,,0,False,,master,JavaScript,2016-10-08T14:11:20Z,2016-10-08T14:12:27Z,1,0,0,1,1,0,0,132954190,185,10/8/2016 14:10,1003.0,0,0,0,0,0,0,0,0,USR,48628,4,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46944736,linusu/buffer-fill,,2,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2016-08-19T06:23:07Z,2018-11-20T13:26:05Z,2,1,0,11,1,5,8,132548100,11,8/19/2016 6:22,1054.0,1,1,0,0,1,1,0,2,USR,51670,12,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20334597,jonschlinkert/ansi-wrap,,2,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-05-22T00:28:57Z,2018-08-02T04:56:00Z,1,0,0,2,1,6,10,131316238,41,5/24/2015 3:45,1507.0,0,2,0,0,0,2,1,1,USR,32277,120,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89595215,ele828/di,,1,False,,master,JavaScript,2018-02-24T03:28:35Z,2019-04-02T12:52:32Z,2,1,0,17,3,3,6,131136674,106,10/25/2017 1:49,622.0,0,1,0,1,0,1,0,1,USR,158144,34,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13001490,sod/di,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2014-10-29T13:33:50Z,2016-03-14T18:27:15Z,1,0,0,42,3,1,1,131136674,106,10/29/2014 15:15,1713.0,0,0,0,0,0,0,0,0,USR,112272,39,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55356324,simple-ui/di,,0,False,"{'spdx_id': 'NOASSERTION', 'node_id': 'MDc6TGljZW5zZTA=', 'name': 'Other', 'key': 'other', 'url': None}",master,TypeScript,2017-01-21T02:36:46Z,2017-01-21T02:39:14Z,1,0,0,10,1,0,0,131136674,106,1/21/2017 2:39,899.0,0,0,0,0,0,0,0,0,ORG,61325,13,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65265167,otbe/di,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2017-05-19T14:43:46Z,2018-08-10T08:59:59Z,1,0,0,64,1,0,0,131136674,106,5/19/2017 14:44,780.0,0,0,0,0,0,0,0,0,USR,647379,240,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74483537,csgis/di,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-09-12T11:14:21Z,2017-09-13T12:08:56Z,2,0,0,20,1,0,0,131136674,106,9/12/2017 11:15,664.0,0,0,0,0,0,0,0,1,ORG,408902,106,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55059182,molecuel/di,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2016-12-07T13:29:32Z,2017-03-24T13:10:07Z,4,0,0,89,4,2,2,131136674,106,1/5/2017 9:45,915.0,0,3,0,3,0,3,0,2,ORG,2171334,560,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99706381,squirly/di,,1,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2018-05-31T18:43:07Z,2019-06-28T22:27:16Z,2,100,5,198,5,0,0,131136674,106,6/1/2018 6:56,403.0,1,5,0,1,1,5,8,11,USR,919157,582,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102546580,ws-Bonbons/di,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2018-06-30T06:25:30Z,2019-03-27T05:19:05Z,1,106,2,142,2,1,1,131136674,106,6/30/2018 6:25,374.0,0,0,0,0,0,0,12,12,ORG,1245335,1074,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64894505,momentumft/di,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-05-15T15:55:35Z,2019-06-21T07:37:04Z,1,0,0,41,1,2,2,131136674,106,5/15/2017 15:49,784.0,0,0,0,0,0,0,0,0,ORG,482015,119,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20635465,stephenbunch/di,,0,False,,master,JavaScript,2015-05-29T05:46:21Z,2015-05-29T05:48:58Z,1,0,0,34,1,0,0,131136674,106,5/29/2015 3:48,1502.0,0,0,0,0,0,0,0,0,USR,101796,200,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60353990,vlitovka/di,,0,False,"{'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI=', 'name': 'Apache License 2.0', 'key': 'apache-2.0', 'url': 'https://api.github.com/licenses/apache-2.0'}",master,JavaScript,2017-03-21T14:08:40Z,2017-04-17T13:16:15Z,1,0,0,15,1,0,0,131136674,106,3/21/2017 14:08,839.0,0,0,0,0,0,0,0,4,USR,74728,15,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54829813,zackjs/di,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-01-14T19:50:43Z,2017-01-15T11:24:59Z,1,0,0,22,1,0,0,131136674,106,1/14/2017 19:42,905.0,0,0,0,0,0,0,0,0,ORG,71312,23,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19249019,greyd/di,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-04-25T06:27:42Z,2015-04-28T20:35:49Z,1,0,0,85,1,0,0,131136674,106,4/25/2015 4:27,1536.0,0,3,0,3,0,3,0,0,USR,94642,40,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53987461,BohdanTkachenko/di,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-01-03T18:05:18Z,2017-01-16T11:28:08Z,1,0,0,4,1,0,0,131136674,106,1/3/2017 18:05,916.0,0,0,0,0,0,0,0,0,USR,72416,13,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76282994,computools/di,,0,False,,master,JavaScript,2017-10-02T13:27:17Z,2017-10-25T13:51:48Z,1,0,0,3,1,0,0,131136674,106,10/23/2017 9:17,624.0,0,0,0,0,0,0,0,0,USR,48697,8,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41785259,nittro/di,,0,False,,master,JavaScript,2016-07-21T17:35:53Z,2016-07-21T17:36:27Z,1,0,0,11,1,0,0,131136674,106,7/21/2016 17:35,1082.0,0,0,0,0,0,0,0,0,ORG,95803,20,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68905808,JemsFramework/di,,1,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",trunk,TypeScript,2017-07-09T23:19:04Z,2019-05-02T15:55:33Z,1,0,0,62,2,10,10,131136674,106,3/18/2017 20:30,842.0,0,10,0,8,0,10,0,19,ORG,768574,374,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134659352,alumis/di,,0,False,,master,TypeScript,2019-05-04T21:55:28Z,2019-05-04T22:59:17Z,1,2,1,2,1,0,0,131136674,106,5/4/2019 22:46,65.0,0,0,0,0,0,0,0,0,USR,348336,50,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751210,goatslacker/di,,1,False,,master,JavaScript,2013-02-22T07:18:48Z,2016-02-11T21:46:51Z,1,0,0,10,1,11,11,131136674,106,2/22/2013 3:54,2328.0,0,0,0,0,0,0,0,0,USR,27050,128,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74235823,Riim/di,,0,False,,master,TypeScript,2017-09-09T12:45:59Z,2017-09-09T12:48:37Z,1,0,0,8,1,1,1,131136674,106,9/9/2017 12:44,667.0,0,0,0,0,0,0,0,0,USR,45893,12,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17387660,garysoed/di,,0,False,,master,JavaScript,2015-03-12T04:42:42Z,2018-06-10T05:51:24Z,1,0,0,51,1,0,0,131136674,106,3/12/2015 3:43,1580.0,0,1,0,1,0,1,0,0,USR,303751,400,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78594156,lchemy/di,,0,False,,master,TypeScript,2017-10-27T03:46:33Z,2018-10-30T15:54:09Z,1,4,1,15,1,2,2,131136674,106,10/27/2017 6:31,620.0,0,0,0,0,0,0,0,0,ORG,62452,18,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38948073,plastiquejs/di,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2016-06-11T21:30:00Z,2016-06-16T13:00:03Z,2,0,0,2,2,1,1,131136674,106,6/11/2016 21:30,1122.0,0,0,0,0,0,0,0,0,ORG,29275,4,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96718054,typeix/di,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2018-05-02T10:36:59Z,2018-07-31T21:02:28Z,1,0,0,35,1,0,0,131136674,106,5/2/2018 14:39,432.0,0,0,0,0,0,0,0,0,ORG,112754,38,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99964116,log4js-node/redis,,4,False,"{'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI=', 'name': 'Apache License 2.0', 'key': 'apache-2.0', 'url': 'https://api.github.com/licenses/apache-2.0'}",master,JavaScript,2018-06-03T22:06:29Z,2019-07-04T10:47:55Z,2,2,1,9,2,0,1,130907446,4767,6/3/2018 22:06,400.0,0,1,0,0,0,1,1,1,ORG,327129,45,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105075203,devback/redis,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2018-07-26T19:20:00Z,2018-08-03T15:53:57Z,1,0,0,10,1,1,1,130907446,4767,7/26/2018 19:30,347.0,0,0,0,0,0,0,0,0,USR,53105,13,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122237925,fastpanel/redis,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2019-01-07T15:27:46Z,2019-02-08T15:30:33Z,1,3,1,3,1,0,0,130907446,4767,1/7/2019 15:27,182.0,0,0,0,0,0,0,2,2,ORG,2991144,797,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120142567,koexjs/redis,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2018-12-04T12:25:45Z,2019-03-16T09:21:00Z,1,3,1,3,1,0,0,130907446,4767,12/11/2018 3:04,210.0,0,0,0,0,0,0,0,0,ORG,35493,6,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19529438,linchpin-integrations/redis,,0,False,,master,JavaScript,2015-05-02T04:13:11Z,2015-05-08T20:10:13Z,1,0,0,31,1,0,0,130907446,4767,5/7/2015 0:59,1524.0,0,0,0,0,0,0,0,0,ORG,40116,192,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135415988,keeveestore/redis,,0,False,"{'spdx_id': 'MPL-2.0', 'node_id': 'MDc6TGljZW5zZTE0', 'name': 'Mozilla Public License 2.0', 'key': 'mpl-2.0', 'url': 'https://api.github.com/licenses/mpl-2.0'}",master,TypeScript,2019-05-04T14:10:59Z,2019-07-06T13:13:08Z,1,2,1,2,1,0,0,130907446,4767,5/11/2019 6:02,59.0,0,0,0,0,0,0,0,0,ORG,352963,1101,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127607848,dekproject/redis,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2019-02-25T13:23:04Z,2019-02-25T22:11:00Z,1,5,1,5,1,0,0,130907446,4767,2/25/2019 17:24,133.0,0,0,0,0,0,0,0,0,ORG,52096,11,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114306087,clusic/redis,,0,False,,master,JavaScript,2018-10-24T04:41:33Z,2018-11-07T05:48:10Z,1,3,1,3,1,0,0,130907446,4767,10/24/2018 4:41,258.0,0,0,0,0,0,0,0,0,ORG,27339,3,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91489681,toba/redis,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2018-03-14T01:04:38Z,2018-12-09T15:33:46Z,1,0,0,6,1,0,0,130907446,4767,3/14/2018 1:12,482.0,0,0,0,0,0,0,0,0,USR,326425,57,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128550801,reasonable-dev/redis,,0,False,"{'spdx_id': 'MPL-2.0', 'node_id': 'MDc6TGljZW5zZTE0', 'name': 'Mozilla Public License 2.0', 'key': 'mpl-2.0', 'url': 'https://api.github.com/licenses/mpl-2.0'}",master,OCaml,2019-03-05T03:20:17Z,2019-03-08T00:47:47Z,0,19,0,19,0,0,0,130907446,4767,,,0,0,0,0,0,0,0,0,ORG,78806,22,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100893538,pheasantplucker/redis,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2018-06-12T19:05:31Z,2018-07-04T05:25:11Z,2,0,0,6,2,0,0,130907446,4767,6/12/2018 19:24,391.0,0,0,0,0,0,0,0,0,ORG,233431,57,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125676267,sugoiJS/redis,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2019-02-08T08:00:42Z,2019-07-03T18:32:38Z,2,20,1,20,1,0,0,130907446,4767,2/8/2019 8:04,151.0,0,0,0,0,0,0,1,1,ORG,1825681,275,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44148777,chen-framework/redis,,0,False,,master,TypeScript,2016-08-24T07:41:14Z,2016-08-24T07:45:41Z,2,0,0,18,2,0,0,130907446,4767,8/24/2016 7:44,1049.0,0,0,0,0,0,0,0,1,ORG,59607,10,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15095120,dragonnodejs/redis,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-01-14T19:08:28Z,2015-04-13T22:47:52Z,1,0,0,30,1,1,1,130907446,4767,1/14/2015 18:12,1636.0,0,0,0,0,0,0,0,0,ORG,49026,19,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42602273,npm/redis,,3,False,,master,JavaScript,2016-08-01T22:13:40Z,2018-09-14T16:07:02Z,0,0,0,1,0,1,0,130907446,4767,,,0,0,0,0,0,0,0,0,USR,19184,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84932023,zerointermittency/redis,,1,False,,master,JavaScript,2018-01-07T22:38:23Z,2018-04-19T19:20:31Z,1,0,0,6,1,1,1,130907446,4767,1/7/2018 22:35,547.0,0,0,0,0,0,0,0,0,ORG,111593,25,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125962804,TheAlmondTree/redis,,0,False,,master,TypeScript,2019-02-10T19:06:31Z,2019-05-31T20:42:47Z,1,3,1,3,1,0,0,130907446,4767,2/10/2019 19:20,148.0,0,0,0,0,0,0,0,0,ORG,80540,70,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10602060,nkbt/redis,,0,False,,master,JavaScript,2014-07-04T05:44:15Z,2014-07-04T05:49:11Z,1,0,0,8,1,0,0,130907446,4767,3/18/2014 1:53,1939.0,0,0,0,0,0,0,0,0,USR,45234,9,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48889191,sindresorhus/p-defer,,5,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2016-10-21T05:07:59Z,2019-06-21T08:49:27Z,1,8,4,11,4,18,31,130668121,66,10/21/2016 5:07,991.0,1,1,1,1,1,1,4,4,USR,45204,13,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4689635,substack/object-inspect,,16,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2013-07-26T10:26:03Z,2019-06-26T07:23:26Z,2,0,0,112,4,64,71,130501164,70,7/26/2013 8:15,2174.0,0,6,0,5,0,6,0,16,USR,184255,81,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83381800,webpack-contrib/webpack-log,,9,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-12-17T20:19:32Z,2019-06-30T19:01:25Z,2,14,3,35,5,15,33,129784323,73,12/17/2017 20:19,568.0,4,8,5,7,3,5,3,9,ORG,396520,234,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
